,Studio Code,Purchase Date,Invoice ID,Client ID,First Name,Last Name,Email,Phone #,Therapy Category,Business Category,Item,Sales Rep,Autopay Status,Quantity,Tax Amount,Discount,Credit Used,Unnamed: 17
865,SAMPLE,12/9/2023,31542223,909973,Lucas,Kaufman,janet42@example.org,8120518400,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$48.00,0,$132.00
866,SAMPLE,12/9/2023,31542223,2197777,Richard,Ramos,jacqueline29@example.org,1809389201,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
867,SAMPLE,12/9/2023,31542223,1901139,David,King,margaret05@example.net,1899504199,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
868,SAMPLE,12/9/2023,31542244,2395614,Cheryl,Davila,peter91@example.org,2738920535,IV Drips,Medical Services,NAD+ IV Drip Therapy 500mg,,In Studio Purchase,1,$0.00,$773.00,1,$0.00
869,SAMPLE,12/9/2023,31542718,1073936,James,Jones,matthew34@example.net,1467375579,IV Drips,Medical Services,Recovery,,In Studio Purchase,1,$0.00,$30.00,0,$150.00
870,SAMPLE,12/9/2023,31542718,120472,Brittney,Morales,debramclaughlin@example.org,4271860757,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
871,SAMPLE,12/9/2023,31542718,2185233,Thomas,Young,nathanray@example.org,3266006545,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
872,SAMPLE,12/9/2023,31542979,1544464,Morgan,Parrish,qcoleman@example.org,5968237158,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
873,SAMPLE,12/9/2023,31542979,1837504,Sandra,Perez,florescharles@example.net,3826873650,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
874,SAMPLE,12/9/2023,31542989,891981,Shannon,Solomon,matthewjones@example.net,8899524310,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
875,SAMPLE,12/9/2023,31543046,2184537,Danielle,King,wendy25@example.org,3708476496,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
876,SAMPLE,12/9/2023,31543454,138488,Victoria,Hill,michellecarlson@example.org,2412638162,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
877,SAMPLE,12/9/2023,31543454,128973,Mark,Banks,cassandrajames@example.net,7041748374,IM Shots,Medical Services,IM Shot Toradol,,In Studio Purchase,1,$0.00,$30.00,0,$20.00
878,SAMPLE,12/9/2023,31543454,1769581,Sarah,White,xgarcia@example.net,2001963598,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$60.00,0,$120.00
879,SAMPLE,12/9/2023,31543454,747183,Marvin,Taylor,imartinez@example.org,9793905391,IV Ingredients,Medical Services,Toradol,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
880,SAMPLE,12/9/2023,31543454,602095,Holly,Padilla,smack@example.net,9528488587,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
881,SAMPLE,12/9/2023,31543454,1974683,Lauren,Marks,ebrown@example.com,8417063468,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
882,SAMPLE,12/9/2023,31543522,1756208,Aaron,Duarte,travis11@example.com,2959686281,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
883,SAMPLE,12/9/2023,31544062,2026132,Andrew,Gonzalez,bholloway@example.org,5655370958,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
884,SAMPLE,12/9/2023,31544062,664574,Kimberly,Mann,yolanda90@example.org,7614895318,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
885,SAMPLE,12/9/2023,31544062,610826,Emily,Stevens,scottjessica@example.net,9470701785,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
886,SAMPLE,12/9/2023,31544141,1813122,Miranda,Hickman,gardnerjohn@example.net,9525707626,IV Drips,Medical Services,Recovery,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
887,SAMPLE,12/9/2023,31544141,112633,Dennis,Hawkins,teresa76@example.com,4069873830,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
888,SAMPLE,12/9/2023,31544141,325786,Lisa,Norris,cindymitchell@example.net,1931126233,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
889,SAMPLE,12/9/2023,31544141,411337,Julie,Wilson,wangcory@example.net,6223217652,IV Ingredients,Medical Services,Toradol,,In Studio Purchase,1,$0.00,$0.00,0,$32.00
890,SAMPLE,12/9/2023,31544478,234700,Joshua,Garrett,tammy90@example.net,3620224434,IM Shots,Medical Services,IM Shot B12,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
891,SAMPLE,12/9/2023,31544478,2320989,David,Hopkins,scosta@example.com,4574996648,IM Shots,Medical Services,NAD+ 125mg IM Shot,,In Studio Purchase,1,$0.00,$138.00,1,$0.00
892,SAMPLE,12/9/2023,31544478,1459564,Kenneth,Lin,craigwilliams@example.net,8935655390,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
893,SAMPLE,12/9/2023,31544491,2018161,Molly,Cochran,holly95@example.com,2673922877,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
894,SAMPLE,12/9/2023,31544491,408333,Erin,Fowler,christopherbarnes@example.com,2461831630,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
895,SAMPLE,12/9/2023,31545037,432007,Crystal,Gilbert,samuel55@example.com,5469765049,Memberships,Membership,Core Membership,,In Studio Purchase,1,$0.00,$0.00,0,$359.00
896,SAMPLE,12/9/2023,31545242,635471,Samuel,Brown,maria55@example.org,3292023402,IV Drips,Medical Services,Wonderjuice,,In Studio Purchase,1,$0.00,$132.00,1,$0.00
897,SAMPLE,12/9/2023,31545242,1336009,Richard,Jackson,miguelgraves@example.net,4339838609,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$32.00,0,$0.00
898,SAMPLE,12/9/2023,31545242,1129711,Deborah,Johnson,elliottlaura@example.net,3727092633,IV Ingredients,Medical Services,B12,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
899,SAMPLE,12/9/2023,31545242,2135465,Brianna,Palmer,krystallowe@example.com,7175412882,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$21.00,0,$0.00
900,SAMPLE,12/9/2023,31545242,1558167,Anthony,Reynolds,stevenvasquez@example.com,6065035253,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
901,SAMPLE,12/9/2023,31545242,631317,Ronald,Moore,miguel69@example.net,5079601063,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$26.00,0,$0.00
902,SAMPLE,12/9/2023,31545249,1449610,Christie,Bright,jacobknight@example.com,5110563875,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
903,SAMPLE,12/9/2023,31545252,120054,Mark,Fox,newmanlisa@example.com,2999259423,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
904,SAMPLE,12/9/2023,31545256,708459,Robert,Downs,martinezmichael@example.org,4605399546,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
905,SAMPLE,12/9/2023,31545256,1011472,Roberta,Nelson,jonesadam@example.net,3323361707,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
906,SAMPLE,12/9/2023,31545256,110759,Tony,Payne,stewartjohn@example.com,7418844854,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
907,SAMPLE,12/9/2023,31545335,1870253,Brenda,Allen,darius65@example.org,8654740516,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,0,$0.00
908,SAMPLE,12/9/2023,31545487,263781,Darren,Sullivan,pquinn@example.org,4595526071,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
909,SAMPLE,12/9/2023,31545487,1606425,Dwayne,Weiss,cbautista@example.org,3108060663,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$100.00,2,$0.00
910,SAMPLE,12/9/2023,31545705,776855,Reginald,Bender,ashleybarrett@example.org,5616424922,IM Shots,Medical Services,IM Shot Vitamin D,,In Studio Purchase,1,$0.00,$22.00,0,$20.00
911,SAMPLE,12/9/2023,31545705,1460588,Raymond,Ramos,thomaslatasha@example.com,6162659357,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
912,SAMPLE,12/9/2023,31545855,2362551,Jeffrey,Rogers,swilson@example.com,2292711148,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
913,SAMPLE,12/9/2023,31545855,343323,Chelsey,Anderson,james02@example.org,9907232223,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
914,SAMPLE,12/9/2023,31545855,2286984,William,Williams,sgallegos@example.org,6946275119,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$64.00,2,$0.00
915,SAMPLE,12/9/2023,31545962,2018038,Allen,Garcia,yporter@example.org,9830427404,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
916,SAMPLE,12/9/2023,31545962,1788690,Anthony,Stone,cforbes@example.org,8346273920,IV Drips,Medical Services,High Dose Vitamin C 20g,,In Studio Purchase,1,$0.00,$132.00,0,$48.00
917,SAMPLE,12/9/2023,31545962,68245,Christopher,Ward,fsmith@example.com,9276306123,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$32.00
918,SAMPLE,12/9/2023,31545962,310033,Faith,Grimes,stephanie13@example.org,7369952329,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
919,SAMPLE,12/9/2023,31546056,462500,Anne,Kennedy,hward@example.net,8435524296,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$96.00,3,$0.00
920,SAMPLE,12/9/2023,31546056,1159744,Paul,Singh,daniellebennett@example.net,8215142493,IM Shots,Medical Services,IM Shot B-12 + B-complex,,In Studio Purchase,1,$0.00,$22.00,0,$20.00
921,SAMPLE,12/9/2023,31546056,544728,David,Macdonald,thompsonstephanie@example.com,7968601862,IM Shots,Medical Services,Premium IM Shot | L-Carnitine,,In Studio Purchase,1,$0.00,$22.00,0,$20.00
922,SAMPLE,12/9/2023,31546056,82532,Sandra,Jordan,ashley43@example.com,1177618367,Weight Management,Medical Services,Weight Management Consult,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
923,SAMPLE,12/9/2023,31546146,1602477,Mary,Bowman,nicole25@example.com,4795578355,mHbOT,Medical Services,mHbOT | 90 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
924,SAMPLE,12/9/2023,31546176,1249022,Scott,Costa,pklein@example.com,6612232601,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
925,SAMPLE,12/9/2023,31546549,2362914,Melissa,Smith,pattersonlindsay@example.com,6575740714,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
926,SAMPLE,12/9/2023,31546691,2080819,Connie,Sanchez,martinezcynthia@example.com,2751412123,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
927,SAMPLE,12/9/2023,31546691,1537836,Austin,Hinton,misty28@example.net,8347597840,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
928,SAMPLE,12/9/2023,31546691,52255,Traci,Martinez,qgarcia@example.org,9329233297,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
929,SAMPLE,12/9/2023,31547088,1713224,Jennifer,Richardson,justin99@example.org,8003922039,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
930,SAMPLE,12/9/2023,31547093,1486838,Caitlyn,Brown,delgadoheidi@example.com,2217048717,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
931,SAMPLE,12/9/2023,31547106,1591079,Kristine,Smith,dnolan@example.org,8001368139,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
932,SAMPLE,12/10/2023,31548368,1421832,Veronica,Nunez,nrobinson@example.org,8893824682,Memberships,Membership,Core Membership,,Success,1,$0.00,$0.00,0,$279.00
933,SAMPLE,12/10/2023,31548369,226260,Amy,Contreras,jjones@example.com,1459516392,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$199.00
934,SAMPLE,12/10/2023,31548370,1783300,Joshua,Small,rware@example.com,4982257428,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
935,SAMPLE,12/10/2023,31548371,371977,Christian,Cunningham,matthewbrooks@example.net,6424751982,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
936,SAMPLE,12/10/2023,31548372,1381563,Devin,Coleman,troy81@example.org,2830009645,Memberships,Membership,Restore Membership,,Success,1,$0.00,$0.00,0,$79.00
937,SAMPLE,12/10/2023,31548373,736908,Jane,Goodwin,hjordan@example.org,6452534429,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
938,SAMPLE,12/10/2023,31548374,497340,Joseph,Watson,rcollins@example.net,3514961171,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
939,SAMPLE,12/10/2023,31548375,1554318,Brian,Olson,kanejill@example.com,3926007440,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$199.00
940,SAMPLE,12/10/2023,31548376,1135934,Mitchell,Alvarado,stacy31@example.org,4799707824,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
941,SAMPLE,12/10/2023,31548377,1292791,Ryan,Fletcher,smithcarla@example.org,7594558880,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
942,SAMPLE,12/10/2023,31548378,1485294,Brenda,Castillo,williamjenkins@example.org,3267390690,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
943,SAMPLE,12/10/2023,31549758,2202059,John,Reese,xharrison@example.com,6354504848,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$44.00,0,$50.00
944,SAMPLE,12/10/2023,31549758,543519,Amanda,Reeves,johnny66@example.com,2191483143,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
945,SAMPLE,12/10/2023,31549758,2043884,Brittany,Perez,cpowers@example.net,2741083717,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
946,SAMPLE,12/10/2023,31549893,1995152,Robert,Fernandez,woodwardkristen@example.org,8075135682,IM Shots,Medical Services,IM Shot B12,,In Studio Purchase,1,$0.00,$12.00,0,$20.00
947,SAMPLE,12/10/2023,31549893,2329295,Melissa,Wood,lee65@example.org,7163820977,IM Shots,Medical Services,IM Shot Tri-Immune,,In Studio Purchase,1,$0.00,$12.00,0,$20.00
948,SAMPLE,12/10/2023,31549893,2390172,Kimberly,Gallegos,lisaanderson@example.net,2146719909,IV Drips,Medical Services,High Dose Glutathione 1200mg,,In Studio Purchase,1,$0.00,$99.00,0,$63.00
949,SAMPLE,12/10/2023,31549893,261234,Alexis,Perez,elliottnicole@example.org,7432074886,IV Ingredients,Medical Services,Magnesium Sulfate,,In Studio Purchase,1,$0.00,$28.00,0,$30.00
950,SAMPLE,12/10/2023,31550059,536796,April,Gibson,jeffrey60@example.org,9478926968,IV Drips,Medical Services,NAD+ IV Drip Therapy 750mg,,In Studio Purchase,1,$0.00,$672.00,1,$0.00
951,SAMPLE,12/10/2023,31550059,1349281,Jennifer,Hamilton,jason38@example.org,1422347185,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
952,SAMPLE,12/10/2023,31550061,475249,Melissa,Ellis,robertsnatalie@example.org,9606487288,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
953,SAMPLE,12/10/2023,31550062,127605,Cheryl,Roth,jasonmartinez@example.net,8648287220,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
954,SAMPLE,12/10/2023,31550087,2379797,James,Sparks,brownsteven@example.net,8337011139,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
955,SAMPLE,12/10/2023,31550284,1116234,Christine,Thompson,hartwilliam@example.org,7221012802,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
956,SAMPLE,12/10/2023,31550356,2051224,David,Lopez,tiffanydavis@example.org,6200995528,IV Drips,Medical Services,50 Ingredient Bundle,,In Studio Purchase,1,$0.00,$390.00,0,$912.00
957,SAMPLE,12/10/2023,31550356,1345308,Jerry,Barton,bpatterson@example.org,4538148971,IV Drips,Medical Services,Base IV Drip | 10 Pack,,In Studio Purchase,1,$0.00,$432.00,0,"$1,188.00"
958,SAMPLE,12/10/2023,31550356,1123089,Gwendolyn,King,jenna58@example.org,3694315443,IV Drips,Medical Services,Wonderjuice,,In Studio Purchase,1,$0.00,$180.00,1,$0.00
959,SAMPLE,12/10/2023,31550356,195282,Ryan,Woods,matthew42@example.net,8123780539,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
960,SAMPLE,12/10/2023,31550356,29897,Michael,Martinez,lori45@example.com,9471126489,IV Ingredients,Medical Services,B12,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
961,SAMPLE,12/10/2023,31550356,1315918,Benjamin,Trujillo,ikeller@example.net,3672767341,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$24.00,1,$0.00
962,SAMPLE,12/10/2023,31550356,1672319,Tyler,Perkins,nicole83@example.net,2548593521,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
963,SAMPLE,12/10/2023,31550356,886253,Michelle,Anderson,jessejordan@example.org,1333356596,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$34.00,1,$0.00
964,SAMPLE,12/10/2023,31550681,2290156,Gabriel,Nguyen,pateldaniel@example.org,4827734887,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
965,SAMPLE,12/10/2023,31550684,1463840,Carlos,Blackwell,kimdennis@example.org,2383638483,IV Drips,Medical Services,NAD+ IV Drip Therapy 500mg,,In Studio Purchase,1,$0.00,$773.00,1,$0.00
966,SAMPLE,12/10/2023,31550684,543093,Charles,Santos,fmcdowell@example.net,6435834871,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
967,SAMPLE,12/10/2023,31550685,2229648,Patrick,Johnson,leonardfitzgerald@example.com,2965717484,IM Shots,Medical Services,Semaglutide Injection,,In Studio Purchase,1,$0.00,$0.00,1,$0.00
968,SAMPLE,12/10/2023,31550686,2067288,Melissa,Wagner,clarkjohn@example.com,2460667227,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$180.00,4,$0.00
969,SAMPLE,12/10/2023,31550686,693041,Samantha,Schneider,lwood@example.net,6417026010,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
970,SAMPLE,12/10/2023,31550686,1427910,Kathryn,Hughes,philip04@example.net,8726512543,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
971,SAMPLE,12/10/2023,31550706,2072825,James,Johnson,goodmelissa@example.org,5380274121,IV Drips,Medical Services,New Myer's,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
972,SAMPLE,12/10/2023,31550706,1954366,Bryan,Villegas,charlesjames@example.org,9100129174,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
973,SAMPLE,12/10/2023,31550706,454202,Lawrence,Perry,hensleymisty@example.com,6424156498,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$18.00,1,$0.00
974,SAMPLE,12/10/2023,31550706,350622,Vincent,Williams,meganmullen@example.com,7261119574,IV Ingredients,Medical Services,Trace Elements,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
975,SAMPLE,12/10/2023,31550706,1632749,Doris,Patton,youngmatthew@example.org,7812295727,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$47.00,2,$0.00
976,SAMPLE,12/10/2023,31550708,245903,Jessica,Rogers,zdavid@example.org,2290810336,IV Drips,Medical Services,New Myer's,,In Studio Purchase,1,$0.00,$180.00,0,$0.00
977,SAMPLE,12/10/2023,31550715,1949697,Amy,Estes,angela49@example.com,1016897908,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
978,SAMPLE,12/10/2023,31550715,782258,Joanne,Morgan,millerlaura@example.org,3007864396,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
979,SAMPLE,12/10/2023,31550715,1911893,Barbara,Gonzalez,robertdeleon@example.com,3834786594,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
980,SAMPLE,12/10/2023,31550717,1510504,Ryan,Sims,rodriguezkatherine@example.net,7867118224,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
981,SAMPLE,12/10/2023,31550727,193,Taylor,Harper,heidi51@example.net,9036212045,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
982,SAMPLE,12/10/2023,31550727,1444134,Alexander,Erickson,katelyn57@example.com,5034855183,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
983,SAMPLE,12/10/2023,31550727,837042,Oscar,Cobb,fnguyen@example.net,1927397174,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
984,SAMPLE,12/10/2023,31550911,1200643,Jason,Walker,shelbynixon@example.com,3552602597,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$54.00,0,$126.00
985,SAMPLE,12/10/2023,31550911,745110,Michael,Lambert,michaelmartin@example.com,5533421905,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
986,SAMPLE,12/10/2023,31550911,1001607,Sandra,Jones,gabrielle11@example.org,6469704411,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
987,SAMPLE,12/10/2023,31550961,561410,Dylan,Robles,browngregory@example.org,7026727708,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
988,SAMPLE,12/10/2023,31550961,2308643,Karen,Jimenez,jasonsimmons@example.com,6527980924,IV Drips,Medical Services,Express Drip,,In Studio Purchase,1,$0.00,$98.00,0,$0.00
989,SAMPLE,12/10/2023,31550961,1178352,James,Moore,kim26@example.net,9884115749,IV Ingredients,Medical Services,Magnesium Sulfate,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
990,SAMPLE,12/10/2023,31550961,1039437,Sally,Johnson,bradleymcdonald@example.com,3422966295,IV Ingredients,Medical Services,Taurine,,In Studio Purchase,1,$0.00,$28.00,0,$30.00
991,SAMPLE,12/10/2023,31550961,1043096,Brandon,Shaw,grahamseth@example.net,5743738835,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
992,SAMPLE,12/10/2023,31551211,1545279,Susan,Blackwell,glennhuffman@example.org,5586365826,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
993,SAMPLE,12/10/2023,31551211,1648573,Dakota,Cohen,steelerussell@example.com,2997802254,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
994,SAMPLE,12/10/2023,31551754,64425,Kristen,Cole,wphillips@example.com,4538987380,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$36.00,0,$90.00
995,SAMPLE,12/10/2023,31551808,1422757,Kyle,Jones,fosterleslie@example.com,9040347101,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
996,SAMPLE,12/10/2023,31551808,741472,Kim,Jarvis,carl97@example.com,7073652118,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
997,SAMPLE,12/10/2023,31551854,722523,Shawn,Elliott,angelashaw@example.com,4125624821,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
998,SAMPLE,12/10/2023,31551942,1794225,Samantha,Fitzpatrick,flowe@example.net,3473221540,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
999,SAMPLE,12/10/2023,31551942,2012582,Ariel,Murphy,pamelagilbert@example.net,8982340062,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
1000,SAMPLE,12/10/2023,31551947,1916142,Raymond,Henderson,chernandez@example.net,7557318209,IM Shots,Medical Services,Signature IM Shot,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
1001,SAMPLE,12/10/2023,31551983,95334,Shane,Murillo,diaztravis@example.com,6896723673,mHbOT,Medical Services,mHbOT | 90 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
1002,SAMPLE,12/10/2023,31551988,1410280,Amanda,Miller,andrewsbrian@example.org,3459136364,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
1003,SAMPLE,12/10/2023,31551994,2271915,Paul,Perez,underwoodnancy@example.net,5896123549,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
1004,SAMPLE,12/10/2023,31551994,122185,Sarah,Watson,bowerstimothy@example.org,2456271105,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
1005,SAMPLE,12/10/2023,31552027,334889,John,Morris,phillipgilbert@example.com,1684179179,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,0,$0.00
1006,SAMPLE,12/10/2023,31552194,1213994,Scott,Hayden,whiterebecca@example.org,6864191315,IV Drips,Medical Services,Nurse Consultation,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
1007,SAMPLE,12/10/2023,31552418,186141,Kristen,Swanson,woodmichael@example.org,4926396784,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
1008,SAMPLE,12/10/2023,31552725,267397,Michele,Mccoy,carraustin@example.com,3498958633,mHbOT,Medical Services,mHbOT | 90 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
1009,SAMPLE,12/10/2023,31552748,141038,Kathy,Eaton,donnatorres@example.com,3728109121,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$18.00,0,$32.00
