,Studio Code,Purchase Date,Invoice ID,Client ID,First Name,Last Name,Email,Phone #,Therapy Category,Business Category,Item,Sales Rep,Autopay Status,Quantity,Tax Amount,Discount,Credit Used,Unnamed: 17
843,SAMPLE,12/8/2023,31537697,1460055,Donna,Ryan,thomaskelly@example.net,9119450340,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$32.00
844,SAMPLE,12/8/2023,31537697,1277850,Jasmine,Johnson,carlsimmons@example.org,4051023613,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
845,SAMPLE,12/8/2023,31537805,884212,Linda,Heath,kellyanthony@example.org,2751767450,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
846,SAMPLE,12/8/2023,31537823,428132,Monique,Bell,ygallagher@example.com,9984611978,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
847,SAMPLE,12/8/2023,31537823,2184895,David,Avila,annetteflores@example.com,3537147534,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
848,SAMPLE,12/8/2023,31537823,1419914,Amanda,Martinez,cheryl55@example.com,9835128322,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
849,SAMPLE,12/8/2023,31538493,370017,Melissa,Stone,janice05@example.com,5796961240,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
850,SAMPLE,12/8/2023,31538493,1268110,Darlene,Walker,benjaminallen@example.net,3040031354,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
851,SAMPLE,12/8/2023,31538493,164514,Shane,Booker,tammy17@example.org,3111733502,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
852,SAMPLE,12/8/2023,31538493,534246,Jennifer,Jones,dmiller@example.net,3361995281,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
853,SAMPLE,12/8/2023,31539484,1871664,Amanda,Boyd,gregory94@example.org,2035779216,IM Shots,Medical Services,IM Shot Tri-Immune,,In Studio Purchase,1,$0.00,$12.00,0,$20.00
854,SAMPLE,12/8/2023,31539907,521562,Anita,Coleman,zmitchell@example.net,9721400478,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
855,SAMPLE,12/9/2023,31540733,72852,Katrina,Brown,rthomas@example.com,7195551335,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
856,SAMPLE,12/9/2023,31540734,180584,Susan,Flores,darrell21@example.net,3520636067,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
857,SAMPLE,12/9/2023,31540735,617637,Michelle,Phillips,nfox@example.net,3822684272,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$199.00
858,SAMPLE,12/9/2023,31540736,996814,Stephanie,Lowe,bradleyjohn@example.com,4018392326,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
859,SAMPLE,12/9/2023,31540737,46480,Brian,Hayden,riverscarol@example.net,3303282006,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
860,SAMPLE,12/9/2023,31540738,1568716,Richard,Hernandez,dtyler@example.org,7302637223,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
861,SAMPLE,12/9/2023,31540739,1481282,Frank,Owen,qwilliams@example.net,7422925850,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$199.00
862,SAMPLE,12/9/2023,31540740,244144,Mary,Jensen,jsmith@example.org,2525988709,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
863,SAMPLE,12/9/2023,31542097,1605973,David,Gilbert,hansenlaurie@example.net,6894384125,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
864,SAMPLE,12/9/2023,31542097,1996780,Daniel,Conner,brownbrittany@example.org,9338001184,IM Shots,Medical Services,IM Shot B-12 + B-complex,,In Studio Purchase,1,$0.00,$40.00,0,$20.00
865,SAMPLE,12/9/2023,31542223,904599,Maurice,Martin,mbond@example.com,3622571676,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$48.00,0,$132.00
866,SAMPLE,12/9/2023,31542223,1076940,Tina,Brooks,dyermary@example.com,8180120883,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
867,SAMPLE,12/9/2023,31542223,1847531,Nicole,White,carol83@example.org,1710015902,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
868,SAMPLE,12/9/2023,31542244,791841,Jennifer,Williams,carrie43@example.net,8169001322,IV Drips,Medical Services,NAD+ IV Drip Therapy 500mg,,In Studio Purchase,1,$0.00,$773.00,1,$0.00
869,SAMPLE,12/9/2023,31542718,1980024,John,Chapman,rray@example.org,2502619575,IV Drips,Medical Services,Recovery,,In Studio Purchase,1,$0.00,$30.00,0,$150.00
870,SAMPLE,12/9/2023,31542718,2458,Arthur,Holmes,georgefletcher@example.com,6159178264,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
871,SAMPLE,12/9/2023,31542718,1492788,Michael,Davis,fitzgeraldcourtney@example.com,6164388382,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
872,SAMPLE,12/9/2023,31542979,1277285,Mark,Pitts,sandovalbarry@example.com,4687768060,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
873,SAMPLE,12/9/2023,31542979,1668394,Jennifer,Anderson,fjones@example.net,6551684781,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
874,SAMPLE,12/9/2023,31542989,315596,Danielle,Smith,william31@example.com,2340054085,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
875,SAMPLE,12/9/2023,31543046,2303331,Amber,Turner,greenjoshua@example.com,4722946571,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
876,SAMPLE,12/9/2023,31543454,368507,Rodney,Diaz,adamcobb@example.com,8834308192,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
877,SAMPLE,12/9/2023,31543454,2308793,Karen,French,daniellepeterson@example.org,6108781703,IM Shots,Medical Services,IM Shot Toradol,,In Studio Purchase,1,$0.00,$30.00,0,$20.00
878,SAMPLE,12/9/2023,31543454,254460,Christy,Leach,michaelthomas@example.org,4962910620,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$60.00,0,$120.00
879,SAMPLE,12/9/2023,31543454,799901,Samuel,Meyer,lunajared@example.com,3750514764,IV Ingredients,Medical Services,Toradol,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
880,SAMPLE,12/9/2023,31543454,652921,Patrick,Mason,gina40@example.net,5100762242,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
881,SAMPLE,12/9/2023,31543454,709324,Virginia,Owens,ryan09@example.com,1942845535,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
882,SAMPLE,12/9/2023,31543522,279595,Douglas,Morris,melissa47@example.com,5473664293,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
883,SAMPLE,12/9/2023,31544062,1144710,Charles,Jackson,vegakenneth@example.com,6399794229,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
884,SAMPLE,12/9/2023,31544062,997091,Michael,Sweeney,gmoran@example.net,8516211791,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
885,SAMPLE,12/9/2023,31544062,701076,Matthew,Campbell,smithdenise@example.net,2939122205,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
886,SAMPLE,12/9/2023,31544141,1100094,Tanner,Roberts,schmidtcasey@example.org,1356113308,IV Drips,Medical Services,Recovery,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
887,SAMPLE,12/9/2023,31544141,1386958,Karen,Moore,jasonaguilar@example.net,4420750841,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
888,SAMPLE,12/9/2023,31544141,147764,Seth,Lopez,jennifer31@example.com,8150947622,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
889,SAMPLE,12/9/2023,31544141,666768,Darrell,Bauer,lcardenas@example.net,1417715125,IV Ingredients,Medical Services,Toradol,,In Studio Purchase,1,$0.00,$0.00,0,$32.00
890,SAMPLE,12/9/2023,31544478,366728,William,Carter,jreyes@example.com,2787305995,IM Shots,Medical Services,IM Shot B12,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
891,SAMPLE,12/9/2023,31544478,2001116,John,Holmes,terri71@example.net,8802491679,IM Shots,Medical Services,NAD+ 125mg IM Shot,,In Studio Purchase,1,$0.00,$138.00,1,$0.00
892,SAMPLE,12/9/2023,31544478,232489,John,Cohen,roy84@example.com,3501857873,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
893,SAMPLE,12/9/2023,31544491,503243,Amber,Simpson,crystalcooley@example.net,8168255912,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
894,SAMPLE,12/9/2023,31544491,2244262,Barbara,Patrick,owalker@example.com,8865601804,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
895,SAMPLE,12/9/2023,31545037,645733,Alexis,Fields,melissaallen@example.org,7029209063,Memberships,Membership,Core Membership,,In Studio Purchase,1,$0.00,$0.00,0,$359.00
896,SAMPLE,12/9/2023,31545242,936590,Angela,Nunez,ecunningham@example.com,4348744298,IV Drips,Medical Services,Wonderjuice,,In Studio Purchase,1,$0.00,$132.00,1,$0.00
897,SAMPLE,12/9/2023,31545242,1522391,David,Thompson,brookefowler@example.net,7411180178,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$32.00,0,$0.00
898,SAMPLE,12/9/2023,31545242,1639607,Brian,Ryan,sdavis@example.org,5521279694,IV Ingredients,Medical Services,B12,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
899,SAMPLE,12/9/2023,31545242,55026,Cory,Melton,ogarrett@example.net,8574505595,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$21.00,0,$0.00
900,SAMPLE,12/9/2023,31545242,2036961,Gina,Silva,paulyates@example.org,9229511226,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
901,SAMPLE,12/9/2023,31545242,1207736,Regina,Hanna,nmckenzie@example.com,4320126485,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$26.00,0,$0.00
902,SAMPLE,12/9/2023,31545249,1450357,Richard,Hall,markbooth@example.com,3953195863,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
903,SAMPLE,12/9/2023,31545252,887321,Kathryn,Reeves,nfranco@example.net,2234974155,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
904,SAMPLE,12/9/2023,31545256,1183684,Susan,Bush,gonzalezhannah@example.com,9061527744,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
905,SAMPLE,12/9/2023,31545256,825506,Joseph,Martinez,cpayne@example.net,9965040880,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
906,SAMPLE,12/9/2023,31545256,1657329,Holly,Miller,ericmorgan@example.com,8524892804,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
907,SAMPLE,12/9/2023,31545335,2351529,Amanda,Jones,jenniferwilson@example.org,5687765739,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,0,$0.00
908,SAMPLE,12/9/2023,31545487,553848,Jose,Pitts,eringonzalez@example.net,3239040269,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
909,SAMPLE,12/9/2023,31545487,1848941,Scott,Harper,haley44@example.com,7597446558,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$100.00,2,$0.00
910,SAMPLE,12/9/2023,31545705,1763475,Greg,Morris,andreaparks@example.com,2006117347,IM Shots,Medical Services,IM Shot Vitamin D,,In Studio Purchase,1,$0.00,$22.00,0,$20.00
911,SAMPLE,12/9/2023,31545705,892446,John,Williams,gregory32@example.net,7285291984,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
912,SAMPLE,12/9/2023,31545855,2292301,Sherry,White,fostererica@example.org,4616485055,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
913,SAMPLE,12/9/2023,31545855,432889,Karen,Cameron,david32@example.net,6651913579,Infrared Sauna,Core Services,Infrared Sauna,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
914,SAMPLE,12/9/2023,31545855,1529817,Eugene,Lopez,james35@example.org,8234062877,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$64.00,2,$0.00
915,SAMPLE,12/9/2023,31545962,1999406,Sherry,Jones,andrea83@example.com,3170697471,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
916,SAMPLE,12/9/2023,31545962,2361939,John,James,adam14@example.net,1854250741,IV Drips,Medical Services,High Dose Vitamin C 20g,,In Studio Purchase,1,$0.00,$132.00,0,$48.00
917,SAMPLE,12/9/2023,31545962,1488176,Rachel,Martin,michaelmitchell@example.com,5957851995,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$32.00
918,SAMPLE,12/9/2023,31545962,117912,Manuel,Meyer,moralesjasmine@example.com,1498507602,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
919,SAMPLE,12/9/2023,31546056,711312,Lisa,Sanders,davenportjeremy@example.org,9959095333,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$96.00,3,$0.00
920,SAMPLE,12/9/2023,31546056,1717039,Robert,Simmons,edward74@example.org,9131132916,IM Shots,Medical Services,IM Shot B-12 + B-complex,,In Studio Purchase,1,$0.00,$22.00,0,$20.00
921,SAMPLE,12/9/2023,31546056,643355,Kimberly,Hill,palmerthomas@example.org,4272264731,IM Shots,Medical Services,Premium IM Shot | L-Carnitine,,In Studio Purchase,1,$0.00,$22.00,0,$20.00
922,SAMPLE,12/9/2023,31546056,982215,Brenda,Mcintosh,kristen19@example.org,7170990191,Weight Management,Medical Services,Weight Management Consult,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
923,SAMPLE,12/9/2023,31546146,73339,Stephen,Atkinson,macdonaldnoah@example.org,5932405645,mHbOT,Medical Services,mHbOT | 90 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
924,SAMPLE,12/9/2023,31546176,651873,Martin,Rhodes,george06@example.com,4080016380,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
925,SAMPLE,12/9/2023,31546549,851556,Katherine,Davis,kurtrangel@example.net,6696868523,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
926,SAMPLE,12/9/2023,31546691,333935,Donna,Harris,paulbarbara@example.org,5285134537,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
927,SAMPLE,12/9/2023,31546691,2274613,Gina,Hammond,marciareynolds@example.org,4317016543,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
928,SAMPLE,12/9/2023,31546691,1575265,Jorge,Hawkins,crystalwelch@example.net,3522538717,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
929,SAMPLE,12/9/2023,31547088,2004179,Gregory,Gonzales,calhounpenny@example.org,3682728345,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
930,SAMPLE,12/9/2023,31547093,2395937,Amy,Cochran,franciscojones@example.org,8604759508,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
931,SAMPLE,12/9/2023,31547106,1680232,John,Todd,mark16@example.com,5531589688,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
932,SAMPLE,12/10/2023,31548368,1418967,Toni,Flynn,bmiller@example.org,9009086236,Memberships,Membership,Core Membership,,Success,1,$0.00,$0.00,0,$279.00
933,SAMPLE,12/10/2023,31548369,2071714,Sean,Montes,krivera@example.net,7460575990,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$199.00
934,SAMPLE,12/10/2023,31548370,2170063,Samantha,Rowe,qcampbell@example.org,5046526821,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
935,SAMPLE,12/10/2023,31548371,1414499,Joy,Evans,iwilson@example.org,8402294850,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
936,SAMPLE,12/10/2023,31548372,681702,Ruben,Wright,cheyenne91@example.com,3926439571,Memberships,Membership,Restore Membership,,Success,1,$0.00,$0.00,0,$79.00
937,SAMPLE,12/10/2023,31548373,2024634,Anna,Jackson,egutierrez@example.com,7678255210,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
938,SAMPLE,12/10/2023,31548374,1323306,Patricia,Carr,bishoptracy@example.org,5089764577,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
939,SAMPLE,12/10/2023,31548375,723314,Sarah,Ashley,mmooney@example.com,3423168636,Memberships,Membership,Level Up Membership,,Success,1,$0.00,$0.00,0,$199.00
940,SAMPLE,12/10/2023,31548376,922959,Joseph,Hurst,rmunoz@example.com,9756717920,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
941,SAMPLE,12/10/2023,31548377,296331,Brandon,Hudson,edwardsalice@example.net,3324176086,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
942,SAMPLE,12/10/2023,31548378,508408,Richard,Wallace,madeline48@example.com,3258286167,Memberships,Membership,Discover Membership,,Success,1,$0.00,$0.00,0,$119.00
943,SAMPLE,12/10/2023,31549758,1466467,Nicholas,Cunningham,fwall@example.org,4406496688,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$44.00,0,$50.00
944,SAMPLE,12/10/2023,31549758,830843,Kenneth,Gutierrez,austinkent@example.org,4898184664,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
945,SAMPLE,12/10/2023,31549758,172416,Peter,Anderson,cynthiawebb@example.com,6188862047,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
946,SAMPLE,12/10/2023,31549893,1612773,Maria,Taylor,monroephilip@example.net,9229868607,IM Shots,Medical Services,IM Shot B12,,In Studio Purchase,1,$0.00,$12.00,0,$20.00
947,SAMPLE,12/10/2023,31549893,29239,Margaret,Reed,garciaamy@example.org,8966138467,IM Shots,Medical Services,IM Shot Tri-Immune,,In Studio Purchase,1,$0.00,$12.00,0,$20.00
948,SAMPLE,12/10/2023,31549893,1162331,Nathan,Guzman,jhill@example.org,5151342590,IV Drips,Medical Services,High Dose Glutathione 1200mg,,In Studio Purchase,1,$0.00,$99.00,0,$63.00
949,SAMPLE,12/10/2023,31549893,1276366,Jeffrey,Swanson,elizabethmendoza@example.org,1930543971,IV Ingredients,Medical Services,Magnesium Sulfate,,In Studio Purchase,1,$0.00,$28.00,0,$30.00
950,SAMPLE,12/10/2023,31550059,387018,Katherine,Mclean,fterry@example.net,8157594886,IV Drips,Medical Services,NAD+ IV Drip Therapy 750mg,,In Studio Purchase,1,$0.00,$672.00,1,$0.00
951,SAMPLE,12/10/2023,31550059,214436,Lisa,Jenkins,esmith@example.com,9992174563,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
952,SAMPLE,12/10/2023,31550061,1865687,Ashley,Williams,williampearson@example.org,5114156339,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
953,SAMPLE,12/10/2023,31550062,2262412,Sierra,Ramirez,cartereric@example.org,2304152172,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$126.00,1,$0.00
954,SAMPLE,12/10/2023,31550087,718022,Michael,Thomas,bmoore@example.net,1204618762,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
955,SAMPLE,12/10/2023,31550284,97382,Nicholas,Lewis,perezandrew@example.com,5917211211,Core,Core Services,Core Service | 3 Pack,,In Studio Purchase,1,$0.00,$97.00,0,$50.00
956,SAMPLE,12/10/2023,31550356,1066093,Victoria,Benitez,brent60@example.com,2923446877,IV Drips,Medical Services,50 Ingredient Bundle,,In Studio Purchase,1,$0.00,$390.00,0,$912.00
957,SAMPLE,12/10/2023,31550356,1014239,Pamela,Elliott,danielleramos@example.org,8900401644,IV Drips,Medical Services,Base IV Drip | 10 Pack,,In Studio Purchase,1,$0.00,$432.00,0,"$1,188.00"
958,SAMPLE,12/10/2023,31550356,46065,Jerry,Brown,rcontreras@example.net,3473646502,IV Drips,Medical Services,Wonderjuice,,In Studio Purchase,1,$0.00,$180.00,1,$0.00
959,SAMPLE,12/10/2023,31550356,968084,Stacey,Harris,jacobsdavid@example.org,5098790928,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
960,SAMPLE,12/10/2023,31550356,1523529,Michael,Carrillo,hubbardvalerie@example.net,2366774262,IV Ingredients,Medical Services,B12,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
961,SAMPLE,12/10/2023,31550356,940313,Carla,Thompson,watkinsmia@example.org,2425450368,IV Ingredients,Medical Services,Glutamine,,In Studio Purchase,1,$0.00,$24.00,1,$0.00
962,SAMPLE,12/10/2023,31550356,1451702,Elizabeth,Garner,mary86@example.net,1895786597,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
963,SAMPLE,12/10/2023,31550356,2396502,Thomas,Wong,ewatson@example.org,6190254462,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$34.00,1,$0.00
964,SAMPLE,12/10/2023,31550681,18063,Lori,Smith,laura50@example.net,6636122119,mHbOT,Medical Services,mHbOT | 60 min,,In Studio Purchase,1,$0.00,$90.00,1,$0.00
965,SAMPLE,12/10/2023,31550684,893539,Steven,Mendoza,fbanks@example.org,8266135759,IV Drips,Medical Services,NAD+ IV Drip Therapy 500mg,,In Studio Purchase,1,$0.00,$773.00,1,$0.00
966,SAMPLE,12/10/2023,31550684,578422,Luke,Perez,kristajones@example.net,3563022094,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$50.00,1,$0.00
967,SAMPLE,12/10/2023,31550685,1946374,Lisa,Kelly,ibutler@example.net,4415861976,IM Shots,Medical Services,Semaglutide Injection,,In Studio Purchase,1,$0.00,$0.00,1,$0.00
968,SAMPLE,12/10/2023,31550686,1448863,Bruce,Patterson,grahampeter@example.com,8950748617,IV Drips,Medical Services,Immunity,,In Studio Purchase,1,$0.00,$180.00,4,$0.00
969,SAMPLE,12/10/2023,31550686,1261420,Sara,Mcdaniel,alexander33@example.org,7883458252,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
970,SAMPLE,12/10/2023,31550686,822267,Jillian,Harris,cmoreno@example.org,8255248314,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
971,SAMPLE,12/10/2023,31550706,2119957,Lisa,Baker,nicholas13@example.net,1357765114,IV Drips,Medical Services,New Myer's,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
972,SAMPLE,12/10/2023,31550706,1492345,Kelly,Fernandez,msmith@example.com,5302519423,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
973,SAMPLE,12/10/2023,31550706,653385,Brooke,Stephens,johnsonjill@example.org,4820292967,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$18.00,1,$0.00
974,SAMPLE,12/10/2023,31550706,1086604,Leah,Rodriguez,qromero@example.net,6788094893,IV Ingredients,Medical Services,Trace Elements,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
975,SAMPLE,12/10/2023,31550706,586320,Alison,Edwards,robinsonsara@example.com,1152761139,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$47.00,2,$0.00
976,SAMPLE,12/10/2023,31550708,555474,Elizabeth,Torres,stephen86@example.net,5970184507,IV Drips,Medical Services,New Myer's,,In Studio Purchase,1,$0.00,$180.00,0,$0.00
977,SAMPLE,12/10/2023,31550715,1543079,Jeremy,Chen,hwinters@example.org,5260626370,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
978,SAMPLE,12/10/2023,31550715,1776886,Robert,Osborn,margaret35@example.org,1585695102,Red Light Therapy,Core Services,Red Light Therapy,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
979,SAMPLE,12/10/2023,31550715,2389826,Stacy,Murphy,oneillcassandra@example.net,3963930261,WBC,Core Services,WBC,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
980,SAMPLE,12/10/2023,31550717,1596689,Melissa,Dominguez,christina66@example.org,7236901253,Local Cryo,Core Services,Local Cryo,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
981,SAMPLE,12/10/2023,31550727,1073053,Sarah,Hansen,crystal70@example.com,5563458747,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$132.00,4,$0.00
982,SAMPLE,12/10/2023,31550727,1197097,Traci,Williams,briggsrichard@example.com,6415430053,IV Ingredients,Medical Services,Glutathione,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
983,SAMPLE,12/10/2023,31550727,876840,Chelsea,Glenn,ipierce@example.net,1916576516,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
984,SAMPLE,12/10/2023,31550911,1807592,David,Harrison,ashley19@example.org,5516896623,IV Drips,Medical Services,Base IV Drip,,In Studio Purchase,1,$0.00,$54.00,0,$126.00
985,SAMPLE,12/10/2023,31550911,78944,Ashley,Arnold,sheilamontoya@example.net,7977238543,IV Ingredients,Medical Services,B Complex,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
986,SAMPLE,12/10/2023,31550911,581065,Todd,Cross,whitakerraymond@example.net,4301468041,IV Ingredients,Medical Services,Vitamin C,,In Studio Purchase,1,$0.00,$0.00,0,$0.00
987,SAMPLE,12/10/2023,31550961,123431,Scott,Hood,pricekevin@example.org,9717551387,Compression,Core Services,Compression,,In Studio Purchase,1,$0.00,$32.00,1,$0.00
988,SAMPLE,12/10/2023,31550961,1234812,Mary,Wong,rward@example.net,5967387507,IV Drips,Medical Services,Express Drip,,In Studio Purchase,1,$0.00,$98.00,0,$0.00
